INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
232,1,SUPPORT,5,10,7,1676,7855,333
232,2,TANK,17,6,4,13004,0,8689
232,2,DAMAGE,19,0,10,9015,1993,0
232,2,DAMAGE,18,1,7,6114,0,0
232,2,SUPPORT,9,15,7,4116,8179,1038
232,2,SUPPORT,4,14,5,566,9647,0
233,1,TANK,2,0,6,4553,0,2531
233,1,DAMAGE,4,0,5,4082,0,0
233,1,DAMAGE,4,1,9,6048,0,59
233,1,SUPPORT,5,4,6,5757,4215,248
233,1,SUPPORT,2,4,3,925,7339,324
233,2,TANK,17,1,1,8760,0,3674
233,2,DAMAGE,19,1,1,7039,0,1198
233,2,DAMAGE,11,1,2,3871,373,419
233,2,SUPPORT,9,12,2,1929,6577,437
233,2,SUPPORT,5,14,2,1412,6870,0
234,1,TANK,13,5,7,11167,172,11135
234,1,DAMAGE,12,0,7,10774,0,2740
234,1,DAMAGE,15,6,13,9869,329,0
234,1,SUPPORT,9,14,6,3290,11232,0
234,1,SUPPORT,9,9,7,5108,8937,1391
234,2,TANK,23,4,5,12827,252,6848
234,2,DAMAGE,22,8,6,8924,0,0
234,2,DAMAGE,14,0,8,11735,0,1838
234,2,SUPPORT,10,13,3,3525,15637,1057
234,2,SUPPORT,15,4,3,5728,9501,0
235,1,TANK,16,4,4,8324,0,7792
235,1,DAMAGE,13,1,12,9759,876,157
235,1,DAMAGE,11,0,10,11823,0,599
235,1,SUPPORT,12,5,7,6165,8403,19
235,1,SUPPORT,4,14,2,551,10298,1114
235,2,TANK,20,4,4,12688,0,19475
235,2,DAMAGE,24,1,6,12598,383,456
235,2,DAMAGE,21,1,7,9881,0,2591
235,2,SUPPORT,4,19,3,3824,9350,0
235,2,SUPPORT,2,22,4,812,9596,0
236,1,TANK,14,6,8,7435,408,12057
236,1,DAMAGE,12,1,5,6893,465,368
236,1,DAMAGE,20,2,1,7062,0,0
236,1,SUPPORT,16,12,9,7374,8771,0
236,1,SUPPORT,10,14,7,2794,9697,1275
236,2,TANK,20,4,6,9094,0,6581
236,2,DAMAGE,19,1,8,9899,0,262
236,2,DAMAGE,16,6,5,10916,0,0
236,2,SUPPORT,11,15,6,6090,6495,0
236,2,SUPPORT,2,21,2,140,11465,0
237,1,TANK,10,3,7,10056,1820,8092
237,1,DAMAGE,8,1,7,10505,0,0
237,1,DAMAGE,9,2,3,7732,0,580
237,1,SUPPORT,3,8,7,1910,8311,477
237,1,SUPPORT,5,7,7,3062,10491,659
237,2,TANK,16,5,4,10829,126,6734
237,2,DAMAGE,19,1,3,14522,1867,0
237,2,DAMAGE,16,0,2,6473,0,1260
237,2,SUPPORT,5,18,1,2800,11400,0
237,2,SUPPORT,13,18,4,3515,8749,583
238,1,TANK,17,4,10,11027,1005,7501
238,1,DAMAGE,16,0,10,10963,456,390
238,1,DAMAGE,17,1,15,8490,0,31
238,1,SUPPORT,13,14,7,4072,7559,703
238,1,SUPPORT,10,13,11,2587,12207,1095
238,2,TANK,18,2,13,13098,0,11317
238,2,DAMAGE,33,0,5,13433,0,2751
238,2,DAMAGE,20,12,12,8235,0,0
238,2,SUPPORT,19,19,5,5521,8860,908
238,2,SUPPORT,14,17,1,6020,11875,2212
239,1,TANK,23,4,10,13958,348,18707
239,1,DAMAGE,22,6,10,14242,0,1037
239,1,DAMAGE,17,3,15,11123,0,2196
239,1,SUPPORT,8,18,9,4727,13794,0
239,1,SUPPORT,16,13,10,6880,9700,1865
239,2,TANK,37,6,7,13877,475,5817
239,2,DAMAGE,24,1,8,16417,0,0
239,2,DAMAGE,23,1,11,14676,102,1216
239,2,SUPPORT,3,27,2,306,19568,1023
239,2,SUPPORT,18,18,3,6844,10907,623
240,1,TANK,16,5,5,7174,0,3498
240,1,DAMAGE,13,2,7,7569,0,1517
240,1,DAMAGE,10,1,8,5752,0,87
240,1,SUPPORT,12,3,6,7158,3474,548
240,1,SUPPORT,6,12,3,2880,6126,0
240,2,TANK,19,6,4,8008,92,4364
240,2,DAMAGE,15,0,7,9515,0,172
240,2,DAMAGE,12,4,7,6632,909,1550
240,2,SUPPORT,12,17,4,4484,9063,385
240,2,SUPPORT,11,18,6,4144,8460,31
241,1,TANK,10,4,6,5452,702,2821
241,1,DAMAGE,12,2,6,6119,0,66
241,1,DAMAGE,7,3,7,4076,0,377
241,1,SUPPORT,8,7,2,1935,3013,466
241,1,SUPPORT,5,9,2,1774,3119,108
241,2,TANK,10,7,5,5222,1240,1584
241,2,DAMAGE,16,4,1,4140,0,1101
241,2,DAMAGE,18,0,2,6784,0,293
241,2,SUPPORT,0,18,1,0,6715,0
241,2,SUPPORT,6,9,3,1146,2768,555
242,1,TANK,5,3,5,6725,0,4375
242,1,DAMAGE,3,0,3,4761,0,0
242,1,DAMAGE,3,0,8,6697,0,90
242,1,SUPPORT,5,1,6,4047,4066,68
242,1,SUPPORT,2,3,3,4514,5107,591
242,2,TANK,17,12,1,6420,833,1378
242,2,DAMAGE,14,4,1,5758,998,4738
242,2,DAMAGE,19,0,2,9225,0,174
242,2,SUPPORT,7,18,4,2267,6343,0
242,2,SUPPORT,11,16,2,3739,10583,0
243,1,TANK,5,2,2,3838,0,5830
243,1,DAMAGE,7,2,7,4302,586,1327
243,1,DAMAGE,5,0,9,4553,479,104
243,1,SUPPORT,7,5,7,2772,3958,75
243,1,SUPPORT,4,6,5,2031,6890,0
243,2,TANK,21,5,3,9290,0,3579
243,2,DAMAGE,18,7,1,7753,0,0
243,2,DAMAGE,17,3,2,7966,0,610
243,2,SUPPORT,0,18,3,823,4680,297
243,2,SUPPORT,7,18,2,2776,5580,1140
244,1,TANK,16,1,8,16763,401,12232
244,1,DAMAGE,10,0,3,14614,0,0
244,1,DAMAGE,20,0,10,16086,0,428
244,1,SUPPORT,4,12,11,2943,13065,291
244,1,SUPPORT,9,14,6,4983,12535,791
244,2,TANK,20,9,4,14989,876,25090
244,2,DAMAGE,28,1,9,13894,1744,0
244,2,DAMAGE,17,3,9,12174,0,89
244,2,SUPPORT,6,21,5,1034,15962,605
244,2,SUPPORT,18,16,4,7307,18126,0
245,1,TANK,14,4,3,7595,0,9900
245,1,DAMAGE,9,0,7,8858,0,0
245,1,DAMAGE,11,2,8,9189,0,243
245,1,SUPPORT,5,7,8,3032,6966,64
245,1,SUPPORT,9,10,7,3602,6456,0
245,2,TANK,21,0,4,11399,4174,2425
245,2,DAMAGE,9,0,5,5785,0,0
245,2,DAMAGE,8,0,7,9617,0,66
245,2,SUPPORT,6,8,5,2820,5861,105
245,2,SUPPORT,1,8,3,2206,8826,0
246,1,TANK,5,1,6,8242,0,9017
246,1,DAMAGE,7,0,5,4867,0,142
246,1,DAMAGE,2,0,7,3163,0,234
246,1,SUPPORT,2,3,8,1952,3238,38
246,1,SUPPORT,3,4,1,1284,4583,296
246,2,TANK,19,1,1,9005,0,6194
246,2,DAMAGE,8,2,2,4389,0,0
246,2,DAMAGE,13,0,3,5172,0,0
246,2,SUPPORT,12,18,2,3737,6460,1037
246,2,SUPPORT,7,9,2,2013,4748,75
247,1,TANK,8,2,8,11462,0,9181
247,1,DAMAGE,12,1,4,7017,0,0
247,1,DAMAGE,7,0,16,6857,299,336
247,1,SUPPORT,5,5,9,2948,6654,352
247,1,SUPPORT,5,2,10,2057,6314,0
247,2,TANK,24,4,1,13081,1063,4221
247,2,DAMAGE,26,6,5,7794,0,0
247,2,DAMAGE,27,3,6,9081,0,0
247,2,SUPPORT,5,23,2,1451,10169,0
247,2,SUPPORT,10,12,3,3192,6955,385
248,1,TANK,40,8,1,16412,0,5371
248,1,DAMAGE,32,8,17,12843,0,366
248,1,DAMAGE,31,6,14,16904,2089,319
248,1,SUPPORT,6,32,8,3063,14120,515
248,1,SUPPORT,22,28,9,7011,14021,5281
248,2,TANK,30,8,9,17452,600,18901
248,2,DAMAGE,18,0,19,11854,0,2143
248,2,DAMAGE,30,0,14,15973,0,294
248,2,SUPPORT,12,19,13,6353,8193,670
248,2,SUPPORT,16,25,10,7128,14322,3610
249,1,TANK,18,11,11,12506,60,14067
249,1,DAMAGE,14,0,6,10606,0,830
249,1,DAMAGE,25,0,8,17895,1665,2323
249,1,SUPPORT,14,18,9,5007,16492,0
249,1,SUPPORT,1,17,7,1230,13432,1449
249,2,TANK,31,6,4,18723,1017,12178
249,2,DAMAGE,18,1,9,12179,1108,1076
249,2,DAMAGE,30,3,9,15298,1112,0
249,2,SUPPORT,10,25,7,2935,13117,386
249,2,SUPPORT,18,19,7,6085,13293,479
250,1,TANK,12,3,5,9888,0,10271
250,1,DAMAGE,10,2,16,9532,0,3125
250,1,DAMAGE,7,1,10,7219,0,26
250,1,SUPPORT,2,10,6,2923,11512,0
250,1,SUPPORT,1,9,7,3332,12154,0
250,2,TANK,27,2,5,14310,135,5463
250,2,DAMAGE,29,1,1,11747,182,1055
250,2,DAMAGE,21,0,2,11151,0,813
250,2,SUPPORT,12,24,3,3316,11447,160
250,2,SUPPORT,10,17,5,3073,8378,0
251,1,TANK,20,2,15,12029,584,9292
251,1,DAMAGE,28,0,11,13893,0,0
251,1,DAMAGE,24,1,13,14709,0,637
251,1,SUPPORT,16,12,4,3402,9158,2502
251,1,SUPPORT,4,17,11,4564,13650,335
251,2,TANK,42,9,7,15453,1146,12405
251,2,DAMAGE,29,3,11,14387,1369,1093
251,2,DAMAGE,29,7,9,11025,0,250
251,2,SUPPORT,18,33,8,4716,11253,1063
251,2,SUPPORT,35,37,5,10557,13381,0
252,1,TANK,22,5,13,13243,745,6477
252,1,DAMAGE,25,4,10,17162,759,0
252,1,DAMAGE,33,3,5,15689,1077,193
252,1,SUPPORT,23,15,10,9406,8172,734
252,1,SUPPORT,18,21,7,6458,10747,141
252,2,TANK,23,4,7,12936,7843,2138
252,2,DAMAGE,18,3,8,11722,0,149
252,2,DAMAGE,31,1,12,13776,2877,1537
252,2,SUPPORT,11,12,12,3639,10443,521
252,2,SUPPORT,15,22,9,2641,16776,1428
253,1,TANK,20,3,4,9166,0,12840
253,1,DAMAGE,26,2,6,13463,0,0
253,1,DAMAGE,19,7,6,7827,46,3150
253,1,SUPPORT,8,17,5,3381,9774,0
253,1,SUPPORT,14,12,6,3069,10544,516
253,2,TANK,15,4,7,10332,2368,6404
253,2,DAMAGE,19,2,5,10925,0,0
253,2,DAMAGE,12,0,8,6676,752,770
253,2,SUPPORT,14,6,5,5422,10937,0
253,2,SUPPORT,4,8,7,2735,8490,1067
254,1,TANK,4,1,7,5608,912,2556
254,1,DAMAGE,6,1,6,3810,265,60
254,1,DAMAGE,4,1,6,4421,0,31
254,1,SUPPORT,2,2,1,1323,3383,1033
254,1,SUPPORT,1,3,5,894,4942,440
254,2,TANK,11,6,2,4138,1093,1557
254,2,DAMAGE,14,0,1,5449,0,1162
254,2,DAMAGE,19,0,2,6137,0,0
254,2,SUPPORT,5,11,3,1631,2784,137
254,2,SUPPORT,20,14,0,4451,4353,0
255,1,TANK,22,8,7,11306,0,6184
255,1,DAMAGE,24,9,7,8296,311,0
255,1,DAMAGE,12,2,11,7402,464,1177
255,1,SUPPORT,12,17,9,3532,7757,350
255,1,SUPPORT,11,11,10,2889,9010,173
255,2,TANK,24,6,8,10042,0,12405
255,2,DAMAGE,19,1,6,7725,138,96
255,2,DAMAGE,19,7,8,6081,228,0
255,2,SUPPORT,22,11,7,7658,7223,0
255,2,SUPPORT,17,23,6,5202,6899,0
256,1,TANK,6,2,9,5675,1236,7385
256,1,DAMAGE,6,1,7,8861,340,532
256,1,DAMAGE,7,1,12,6551,104,1322
256,1,SUPPORT,4,3,4,1883,5785,831
256,1,SUPPORT,3,5,5,3106,9422,0
256,2,TANK,29,6,1,13073,0,13850
256,2,DAMAGE,24,2,2,11157,0,676
256,2,DAMAGE,19,5,5,7898,0,578
256,2,SUPPORT,16,19,2,5575,7232,1027
256,2,SUPPORT,1,20,3,510,8226,580
257,1,TANK,5,1,3,3297,0,6518
257,1,DAMAGE,4,0,3,2033,8,0
257,1,DAMAGE,6,0,5,5918,0,0
257,1,SUPPORT,4,0,4,1942,1580,0
257,1,SUPPORT,1,5,2,1576,5156,73
257,2,TANK,6,1,0,3702,0,9664
257,2,DAMAGE,11,1,3,5981,0,55
257,2,DAMAGE,6,0,4,4266,472,0
257,2,SUPPORT,3,5,3,1905,3109,0
257,2,SUPPORT,2,10,0,517,5389,0
258,1,TANK,18,9,6,10478,0,13780
258,1,DAMAGE,15,7,11,6560,105,1255
258,1,DAMAGE,13,5,13,9330,0,24
258,1,SUPPORT,10,11,8,3383,10388,939
258,1,SUPPORT,15,13,9,7816,12228,0
258,2,TANK,24,6,8,11594,154,8855
258,2,DAMAGE,20,3,5,13257,0,0
258,2,DAMAGE,26,0,7,11558,0,8
258,2,SUPPORT,7,13,5,3339,9988,347
258,2,SUPPORT,24,13,3,6851,9047,0
259,1,TANK,4,0,6,6569,1546,1038
259,1,DAMAGE,8,0,6,5060,0,122
259,1,DAMAGE,7,2,5,4662,168,0
259,1,SUPPORT,2,4,2,720,2204,0
259,1,SUPPORT,7,7,5,3881,3047,232
259,2,TANK,19,6,5,6011,580,3096
259,2,DAMAGE,14,0,3,5097,0,1173
259,2,DAMAGE,17,0,3,6159,0,126
259,2,SUPPORT,4,13,1,814,5711,197
259,2,SUPPORT,6,14,3,1232,5542,478
260,1,TANK,2,0,7,2053,0,3562
260,1,DAMAGE,3,0,2,2338,0,501
260,1,DAMAGE,2,1,6,3518,0,69
260,1,SUPPORT,1,2,3,1164,3338,1177
260,1,SUPPORT,1,1,5,1019,3461,75
260,2,TANK,17,5,0,6005,0,2916
260,2,DAMAGE,10,3,2,4384,0,0
260,2,DAMAGE,15,3,0,4330,0,0
260,2,SUPPORT,13,6,1,4327,2749,0
260,2,SUPPORT,0,21,0,0,5069,0
261,1,TANK,6,1,3,5124,0,1538
261,1,DAMAGE,5,0,6,3770,583,96
261,1,DAMAGE,5,0,4,3212,304,0
261,1,SUPPORT,4,6,3,996,5319,0
261,1,SUPPORT,4,1,7,2732,2627,0
261,2,TANK,13,0,2,5233,1038,1816
261,2,DAMAGE,14,3,2,6934,0,352
261,2,DAMAGE,13,1,2,5132,0,0
261,2,SUPPORT,9,15,2,2613,3394,0
261,2,SUPPORT,3,12,3,221,4352,0
262,1,TANK,13,4,8,7885,4202,1975
262,1,DAMAGE,14,1,8,5180,449,0
262,1,DAMAGE,14,2,7,8065,0,1274
262,1,SUPPORT,10,5,0,2009,3660,985
262,1,SUPPORT,12,13,8,5471,5164,0
262,2,TANK,17,5,6,10183,646,4355
262,2,DAMAGE,20,0,5,10523,0,152
262,2,DAMAGE,13,4,6,4667,0,213
262,2,SUPPORT,9,12,5,3067,6241,62
262,2,SUPPORT,10,15,5,2478,7787,0
263,1,TANK,12,2,4,3982,952,2188
263,1,DAMAGE,8,0,1,7548,166,0
263,1,DAMAGE,10,0,7,8601,0,144
263,1,SUPPORT,3,10,4,2618,5717,639
263,1,SUPPORT,0,9,7,502,6584,0
263,2,TANK,19,2,3,7650,0,2582
263,2,DAMAGE,11,0,4,5019,0,77
263,2,DAMAGE,6,4,5,5393,0,0
263,2,SUPPORT,8,13,2,1839,6827,0
263,2,SUPPORT,16,7,2,6238,3513,0
264,1,TANK,27,3,9,16731,0,9996
264,1,DAMAGE,16,0,11,11537,0,2061
264,1,DAMAGE,21,6,16,11263,1369,1972
264,1,SUPPORT,22,21,12,10768,13881,0
264,1,SUPPORT,6,21,18,2294,11696,320
264,2,TANK,26,1,16,11866,0,22150
264,2,DAMAGE,40,0,10,20333,0,2940
264,2,DAMAGE,34,2,7,15609,0,0
264,2,SUPPORT,28,15,4,8160,13423,423
264,2,SUPPORT,10,27,4,3339,16365,1516
265,1,TANK,21,4,10,10343,441,4948
265,1,DAMAGE,24,0,6,13570,0,314
265,1,DAMAGE,18,2,8,12919,0,0
265,1,SUPPORT,7,11,1,2150,4215,1595
265,1,SUPPORT,0,29,3,40,12115,0
265,2,TANK,13,4,8,7581,2860,5398
265,2,DAMAGE,12,1,11,10810,0,73
265,2,DAMAGE,15,8,7,7038,1551,0
265,2,SUPPORT,9,10,5,5741,6898,0
265,2,SUPPORT,10,15,4,3387,9674,838
266,1,TANK,18,7,11,10403,409,9589
266,1,DAMAGE,9,3,7,11126,226,400
266,1,DAMAGE,20,0,9,14737,2898,0
266,1,SUPPORT,19,16,10,11192,10552,0
266,1,SUPPORT,11,13,9,4840,13456,2584
266,2,TANK,29,14,3,13033,0,11897
266,2,DAMAGE,32,1,7,12634,1023,1355
266,2,DAMAGE,30,6,5,14405,604,7
266,2,SUPPORT,15,26,6,5758,13237,148
266,2,SUPPORT,21,20,8,6558,11475,2340
267,1,TANK,13,5,11,9738,0,6489
267,1,DAMAGE,15,3,17,10492,0,0
267,1,DAMAGE,11,0,12,7896,0,778
267,1,SUPPORT,12,8,12,7120,7143,0
267,1,SUPPORT,0,14,11,140,10813,0
267,2,TANK,42,10,3,14956,0,6819
267,2,DAMAGE,34,2,7,13563,1057,17
267,2,DAMAGE,43,2,4,11353,625,1712
267,2,SUPPORT,20,17,5,7386,8108,250
267,2,SUPPORT,0,40,5,0,11446,0
268,1,TANK,27,3,14,13440,0,19058
268,1,DAMAGE,22,1,14,15951,0,454
268,1,DAMAGE,20,11,10,13884,1583,2342
268,1,SUPPORT,13,17,11,5028,8322,1719
268,1,SUPPORT,20,27,9,3600,15997,456
268,2,TANK,40,7,6,15459,225,14889
268,2,DAMAGE,25,3,6,9394,665,0
268,2,DAMAGE,32,0,9,19190,182,1753
268,2,SUPPORT,23,37,6,6737,14856,930
268,2,SUPPORT,18,28,12,6732,13498,5219
269,1,TANK,0,0,6,2907,0,3113
269,1,DAMAGE,0,0,2,3697,0,0
269,1,DAMAGE,2,0,9,2314,0,0
269,1,SUPPORT,1,0,3,2874,2243,100
269,1,SUPPORT,0,1,2,0,2918,0
269,2,TANK,11,1,0,5639,1509,48
269,2,DAMAGE,9,4,1,4262,0,0
269,2,DAMAGE,10,1,1,4439,0,0
269,2,SUPPORT,4,5,0,1549,2847,0
269,2,SUPPORT,3,7,0,870,4540,0
270,1,TANK,24,6,7,10184,0,11571
270,1,DAMAGE,26,5,15,13256,0,124
270,1,DAMAGE,24,0,12,14517,0,1567
270,1,SUPPORT,11,17,10,6046,8693,406
270,1,SUPPORT,2,19,13,775,10155,0
270,2,TANK,29,5,7,13866,0,11501
270,2,DAMAGE,38,3,11,14709,249,37
270,2,DAMAGE,27,2,11,12957,102,606
270,2,SUPPORT,14,24,8,4722,12264,120
270,2,SUPPORT,16,18,5,7581,10892,326
271,1,TANK,16,4,7,9754,311,10268
271,1,DAMAGE,19,0,7,10322,1102,0
271,1,DAMAGE,22,8,8,11383,0,0
271,1,SUPPORT,16,20,2,4037,12539,555
271,1,SUPPORT,14,15,4,4354,9496,503
271,2,TANK,16,3,7,12947,290,16797
271,2,DAMAGE,11,1,7,8587,0,98
271,2,DAMAGE,17,0,7,10797,0,2170
271,2,SUPPORT,7,13,7,4538,9364,35
271,2,SUPPORT,10,17,6,2651,9837,797
272,1,TANK,19,2,5,9278,0,8160
272,1,DAMAGE,13,0,2,5110,0,0
272,1,DAMAGE,12,2,9,6695,0,2020
272,1,SUPPORT,9,10,7,4060,10789,0
272,1,SUPPORT,16,11,6,4426,9174,76
272,2,TANK,13,5,5,9462,0,11247
272,2,DAMAGE,17,1,3,9870,0,0
272,2,DAMAGE,14,0,9,8583,41,936
272,2,SUPPORT,7,12,6,2716,9601,0
272,2,SUPPORT,11,6,6,8873,5483,0
273,1,TANK,6,1,2,7271,0,5436
273,1,DAMAGE,7,1,7,6826,375,330
273,1,DAMAGE,6,0,7,4992,0,88
273,1,SUPPORT,4,7,5,2668,5848,1075
273,1,SUPPORT,5,7,5,2785,6529,0
273,2,TANK,19,3,3,9250,282,7510
273,2,DAMAGE,12,3,3,7920,1052,0
273,2,DAMAGE,16,0,4,6504,0,631
273,2,SUPPORT,7,13,1,3246,6743,1846
273,2,SUPPORT,2,5,3,2351,5299,618
274,1,TANK,26,12,10,17931,0,21948
274,1,DAMAGE,17,0,11,13860,0,325
274,1,DAMAGE,15,3,14,12027,0,1455
274,1,SUPPORT,9,12,7,5478,11666,1414
274,1,SUPPORT,15,16,9,6156,16652,1875
274,2,TANK,30,2,6,17043,0,23004
274,2,DAMAGE,24,1,13,12465,0,2254
274,2,DAMAGE,33,2,5,17888,385,86
274,2,SUPPORT,17,25,7,7861,13243,1116
274,2,SUPPORT,16,21,4,5437,15862,1871
275,1,TANK,1,0,4,3034,0,4890
275,1,DAMAGE,1,0,2,1770,0,0
275,1,DAMAGE,0,0,7,1610,344,60
275,1,SUPPORT,0,1,4,1169,5573,0
275,1,SUPPORT,1,1,5,3373,2680,0
275,2,TANK,13,2,0,5712,0,5346
275,2,DAMAGE,12,8,0,4809,40,440
275,2,DAMAGE,17,0,1,6824,0,0
275,2,SUPPORT,5,8,0,2160,3984,6
275,2,SUPPORT,8,13,0,2545,3188,0
276,1,TANK,20,2,6,11055,0,13104
276,1,DAMAGE,14,2,9,8248,461,1734
276,1,DAMAGE,20,0,7,12103,409,2650
276,1,SUPPORT,3,9,8,3279,7968,537
276,1,SUPPORT,0,17,7,0,12483,0
276,2,TANK,22,3,6,13050,0,13665
276,2,DAMAGE,23,0,9,13357,0,207
276,2,DAMAGE,19,5,7,12900,918,0
276,2,SUPPORT,6,17,5,2968,7486,483
276,2,SUPPORT,9,10,5,4827,7817,120
277,1,TANK,23,2,10,21438,0,12682
277,1,DAMAGE,13,5,10,10768,0,1186
277,1,DAMAGE,13,1,15,9285,0,2625
277,1,SUPPORT,14,15,11,4933,8792,771
277,1,SUPPORT,12,16,5,7420,12795,183
277,2,TANK,14,3,7,8316,0,16146
277,2,DAMAGE,29,0,8,14876,0,1395
277,2,DAMAGE,22,5,3,12674,0,0
277,2,SUPPORT,15,24,4,3338,18451,2346
277,2,SUPPORT,15,24,8,7258,14750,308
278,1,TANK,2,2,3,3045,459,1831
278,1,DAMAGE,5,0,2,3220,0,0
278,1,DAMAGE,6,0,4,3916,0,80
278,1,SUPPORT,6,3,5,3245,372,0
278,1,SUPPORT,1,7,3,1581,3184,376
278,2,TANK,12,3,1,3544,700,3117
278,2,DAMAGE,9,0,3,3269,692,0
278,2,DAMAGE,7,0,2,2635,0,5
278,2,SUPPORT,8,11,1,2161,4698,415
278,2,SUPPORT,4,5,2,1694,2679,117
279,1,TANK,20,13,4,10509,0,23316
279,1,DAMAGE,24,0,11,10659,579,1889
279,1,DAMAGE,17,1,9,12692,0,79
279,1,SUPPORT,5,15,9,1720,13099,883
279,1,SUPPORT,15,17,10,6564,11678,403
279,2,TANK,30,5,9,12903,1398,11829
279,2,DAMAGE,25,1,7,12164,1502,0
279,2,DAMAGE,22,3,8,11981,0,0
279,2,SUPPORT,5,22,5,1821,9966,1390
279,2,SUPPORT,14,9,7,6265,6695,629
280,1,TANK,25,8,9,13375,2581,7180
280,1,DAMAGE,25,1,11,17271,0,436
280,1,DAMAGE,18,2,14,11538,746,357
280,1,SUPPORT,13,15,5,7232,17778,352
280,1,SUPPORT,16,17,9,5898,12565,528
280,2,TANK,32,9,10,19649,0,15161
280,2,DAMAGE,22,0,10,14016,473,650
280,2,DAMAGE,27,5,8,15164,305,172
280,2,SUPPORT,0,32,5,300,19991,0
280,2,SUPPORT,24,14,6,8551,11191,1576
281,1,TANK,23,5,11,14628,0,19062
281,1,DAMAGE,24,0,4,10791,0,0
281,1,DAMAGE,22,6,7,9489,206,692
281,1,SUPPORT,8,9,12,4556,5627,627
281,1,SUPPORT,12,13,12,5190,11728,2340
281,2,TANK,31,8,4,14820,3356,3122
281,2,DAMAGE,25,0,7,13635,1943,200
281,2,DAMAGE,29,8,11,9103,328,2730
281,2,SUPPORT,13,23,10,2604,9984,193
281,2,SUPPORT,10,20,7,2174,9353,0
282,1,TANK,18,5,5,6461,0,7779
282,1,DAMAGE,18,1,9,8846,835,0
282,1,DAMAGE,15,3,8,8575,0,0
282,1,SUPPORT,7,13,6,2788,7484,646
282,1,SUPPORT,8,10,8,2348,7312,0
282,2,TANK,17,9,4,9844,0,7837
282,2,DAMAGE,19,1,5,11586,0,41
282,2,DAMAGE,22,0,10,9788,0,1734
282,2,SUPPORT,7,14,5,3037,7269,3200
282,2,SUPPORT,7,16,5,3075,8642,792
283,1,TANK,12,2,6,7249,0,13384
283,1,DAMAGE,6,0,8,5208,0,131
283,1,DAMAGE,12,2,7,6307,0,0
283,1,SUPPORT,7,8,3,3148,7373,102
283,1,SUPPORT,5,7,8,2771,5767,1347
283,2,TANK,17,5,5,10883,0,9397
283,2,DAMAGE,16,1,3,8510,0,0
283,2,DAMAGE,13,2,6,5514,0,843
283,2,SUPPORT,12,10,4,2459,4412,522
283,2,SUPPORT,13,13,4,2908,8484,415
284,1,TANK,26,6,9,15242,0,12083
284,1,DAMAGE,31,1,7,12086,430,263
284,1,DAMAGE,20,0,5,9910,0,0
284,1,SUPPORT,16,18,8,5509,8933,4380
284,1,SUPPORT,19,12,8,4317,12815,932
284,2,TANK,21,6,5,15342,1101,10192
284,2,DAMAGE,19,0,8,9998,1650,638
284,2,DAMAGE,19,1,8,9806,584,364
284,2,SUPPORT,9,17,11,3989,10666,41
284,2,SUPPORT,15,18,9,3307,14111,99
285,1,TANK,16,5,8,9767,411,9398
285,1,DAMAGE,13,5,7,7185,422,59
285,1,DAMAGE,9,0,9,6416,792,399
285,1,SUPPORT,5,7,4,3848,5079,204
285,1,SUPPORT,5,7,5,3045,6452,357
285,2,TANK,21,4,1,9271,0,12534
285,2,DAMAGE,16,1,6,7139,997,120
285,2,DAMAGE,15,0,8,8701,953,36
285,2,SUPPORT,14,17,3,3371,9036,40
285,2,SUPPORT,8,13,5,1983,6753,369
286,1,TANK,9,0,9,9399,2396,1961
286,1,DAMAGE,15,4,6,9101,0,0
286,1,DAMAGE,16,2,10,8270,0,832
286,1,SUPPORT,6,12,6,2846,10254,411
286,1,SUPPORT,12,3,10,6500,8545,0
286,2,TANK,28,5,4,13067,0,8912
286,2,DAMAGE,23,0,5,10097,2623,0
286,2,DAMAGE,23,3,7,7989,0,0
286,2,SUPPORT,14,21,4,4064,8871,1371
286,2,SUPPORT,18,21,3,4923,9520,0
287,1,TANK,20,4,5,9610,0,14174
287,1,DAMAGE,16,0,10,9175,0,1304
287,1,DAMAGE,17,5,8,12190,0,0
287,1,SUPPORT,10,15,10,2789,12552,45
287,1,SUPPORT,5,14,8,4550,13557,0
287,2,TANK,28,12,6,13463,0,12541
287,2,DAMAGE,22,4,3,10082,494,0
287,2,DAMAGE,21,3,6,12749,1513,241
287,2,SUPPORT,16,22,6,4891,12051,1222
287,2,SUPPORT,16,12,6,6152,8229,183
288,1,TANK,9,3,10,8962,1928,7326
288,1,DAMAGE,11,2,10,5420,0,0
288,1,DAMAGE,9,0,4,6742,0,303
288,1,SUPPORT,7,5,3,3984,8956,540
288,1,SUPPORT,7,2,9,3278,7993,1582
288,2,TANK,27,6,1,10816,0,16844
288,2,DAMAGE,20,1,7,8875,0,138
288,2,DAMAGE,26,12,4,12107,247,3416
288,2,SUPPORT,12,19,6,3702,8018,0
288,2,SUPPORT,11,18,2,4711,7414,657
289,1,TANK,12,2,5,9716,0,9565
289,1,DAMAGE,11,2,5,5435,0,0
289,1,DAMAGE,11,0,7,11094,0,814
289,1,SUPPORT,10,7,7,5652,6917,483
289,1,SUPPORT,7,6,6,2867,9749,495
289,2,TANK,19,3,3,11579,3029,2673
289,2,DAMAGE,20,0,8,8564,0,258
289,2,DAMAGE,14,2,6,7783,572,0
289,2,SUPPORT,6,12,3,3465,9412,523
289,2,SUPPORT,4,14,4,2389,8643,17
290,1,TANK,9,1,6,11041,0,13862
